,AGENCY,AGENCY NAME,CLASS TITLE,ETHNICITY,GENDER,STATUS,HRS PER WK,MONTHLY,ANNUAL
32067,529,40,543,3,0,0,40.0,1648.08,19776.96
32068,529,40,1008,3,0,0,40.0,4267.95,51215.4
32069,529,40,1154,3,1,0,40.0,2541.79,30501.48
32070,529,40,1008,3,1,0,40.0,4956.08,59472.96
32071,529,40,903,3,0,0,40.0,5170.68,62048.16
32072,529,40,1054,3,0,0,40.0,1967.73,23612.76
32073,529,40,1008,5,0,0,40.0,5493.46,65921.52
32074,529,40,903,3,0,0,40.0,4347.33,52167.96
32075,529,40,72,3,1,0,40.0,10416.67,125000.04
32076,529,40,543,5,0,0,40.0,1648.08,19776.96
32078,529,40,1294,5,1,0,40.0,3493.89,41926.68
32079,529,40,18,1,1,0,40.0,3500.0,42000.0
32081,529,40,1054,5,0,0,40.0,2317.74,27812.88
32082,529,40,1404,5,0,0,40.0,5833.34,70000.08
32083,529,40,1347,1,1,0,40.0,3752.84,45034.08
32084,529,40,783,5,0,0,40.0,2854.2,34250.4
32085,529,40,1009,5,0,0,40.0,4809.0,57708.0
32087,529,40,232,2,1,0,40.0,3951.32,47415.84
32088,529,40,942,3,1,0,40.0,8238.1,98857.2
32089,529,40,543,5,1,0,40.0,2287.74,27452.88
32090,529,40,392,5,0,0,40.0,2492.87,29914.44
32091,529,40,1054,2,1,0,40.0,2312.85,27754.2
32092,529,40,701,2,0,0,40.0,4301.16,51613.92
32093,529,40,1007,2,0,0,40.0,3612.41,43348.92
32094,529,40,48,0,0,0,40.0,2741.11,32893.32
32095,529,40,163,1,0,0,40.0,5185.0,62220.0
32097,529,40,18,2,1,0,40.0,3061.92,36743.04
32098,529,40,1035,5,1,0,40.0,6158.25,73899.0
32099,529,40,595,2,0,0,40.0,2514.58,30174.96
32100,529,40,1054,3,0,0,40.0,2312.85,27754.2
32102,529,40,905,2,0,0,40.0,5256.77,63081.24
32103,529,40,396,5,0,0,40.0,6181.78,74181.36
32104,529,40,904,1,0,0,40.0,4669.64,56035.68
32105,529,40,1359,2,0,0,40.0,3081.33,36975.96
32106,529,40,49,2,1,0,40.0,2409.37,28912.44
32107,529,40,288,5,0,0,40.0,1983.06,23796.72
32108,529,40,323,2,1,0,40.0,1892.08,22704.96
32109,529,40,1123,5,1,0,40.0,2503.56,30042.72
32110,529,40,321,2,0,0,40.0,1768.63,21223.56
32111,529,40,391,2,0,0,40.0,2468.4,29620.8
32113,529,40,855,5,0,0,40.0,5218.35,62620.2
32114,529,40,1084,2,0,0,40.0,4429.29,53151.48
32116,529,40,280,2,0,0,40.0,3081.33,36975.96
32117,529,40,1054,2,0,0,40.0,2082.74,24992.88
32118,529,40,1299,5,1,0,40.0,9358.33,112299.96
32119,529,40,391,5,0,0,40.0,2255.42,27065.04
32120,529,40,1238,5,0,0,40.0,3304.13,39649.56
32121,529,40,391,3,0,0,40.0,2409.05,28908.6
32122,529,40,1008,2,0,0,40.0,4940.19,59282.28
32123,529,40,1296,5,1,0,40.0,7039.67,84476.04
32124,529,40,903,5,0,0,40.0,4791.67,57500.04
32125,529,40,943,5,0,0,40.0,10628.09,127537.08
32126,529,40,18,2,0,0,40.0,3500.0,42000.0
32127,529,40,392,2,0,0,40.0,2408.57,28902.84
32129,529,40,1303,2,0,0,40.0,3235.39,38824.68
32130,529,40,1343,2,0,0,40.0,3098.46,37181.52
32131,529,40,236,2,0,0,40.0,2587.11,31045.32
32132,529,40,947,5,1,0,40.0,9239.58,110874.96
32133,529,40,1343,2,0,0,40.0,2724.42,32693.04
32134,529,40,391,2,0,0,40.0,2164.09,25969.08
32136,529,40,49,5,0,0,40.0,2787.79,33453.48
32138,529,40,393,2,0,0,40.0,2801.06,33612.72
32139,529,40,903,2,0,0,40.0,4669.0,56028.0
32142,529,40,604,3,0,0,40.0,2909.07,34908.84
32143,529,40,321,3,1,0,40.0,1648.08,19776.96
32144,529,40,1007,3,0,0,40.0,3520.33,42243.96
32145,529,40,321,3,0,0,40.0,1941.24,23294.88
32146,529,40,1056,3,0,0,40.0,2507.7,30092.4
32148,529,40,1072,3,0,0,40.0,3727.57,44730.84
32149,529,40,853,3,0,0,40.0,4301.16,51613.92
32151,529,40,51,5,1,0,40.0,3017.4,36208.8
32152,529,40,1055,2,1,0,40.0,2105.47,25265.64
32153,529,40,365,5,1,0,40.0,12793.28,153519.36
32154,529,40,1055,5,1,0,40.0,2449.36,29392.32
32156,529,40,1343,2,0,0,40.0,2715.37,32584.44
32157,529,40,394,5,0,0,40.0,2312.84,27754.08
32158,529,40,899,3,1,0,40.0,4150.0,49800.0
32159,529,40,721,5,0,0,40.0,2595.33,31143.96
32160,529,40,675,3,1,0,40.0,3766.75,45201.0
32161,529,40,1344,5,0,0,40.0,3258.04,39096.48
32163,529,40,1059,1,1,0,40.0,20416.67,245000.04
32164,529,40,904,2,0,0,40.0,5228.95,62747.4
32165,529,40,66,2,1,0,40.0,3248.35,38980.2
32166,529,40,903,2,0,0,40.0,4739.77,56877.24
32169,529,40,148,2,1,0,40.0,4713.67,56564.04
32170,529,40,903,2,0,0,40.0,5398.48,64781.76
32172,529,40,904,5,1,0,40.0,5250.21,63002.52
32174,529,40,855,5,1,0,40.0,6434.05,77208.6
32175,529,40,950,1,1,0,40.0,14120.69,169448.28
32176,529,40,1296,5,0,0,40.0,5992.0,71904.0
32177,529,40,340,5,1,0,40.0,10015.36,120184.32
32178,529,40,167,5,1,0,40.0,6000.0,72000.0
32179,529,40,1198,2,0,0,40.0,2249.18,26990.16
32180,529,40,593,2,0,0,40.0,4023.16,48277.92
32181,529,40,1055,5,0,0,40.0,2514.11,30169.32
32182,529,40,49,2,0,0,40.0,2583.0,30996.0
32183,529,40,50,5,0,0,40.0,2514.58,30174.96
32184,529,40,49,5,0,0,40.0,2733.62,32803.44
32185,529,40,392,5,0,0,40.0,2408.59,28903.08
32187,529,40,610,2,0,0,40.0,3293.41,39520.92
32188,529,40,49,5,0,0,40.0,2194.33,26331.96
32189,529,40,903,2,0,0,40.0,4864.98,58379.76
32190,529,40,675,5,0,0,40.0,3520.33,42243.96
32191,529,40,858,5,1,0,40.0,5784.58,69414.96
32192,529,40,1009,5,0,0,40.0,5460.25,65523.0
32193,529,40,1342,5,0,0,40.0,2460.08,29520.96
32194,529,40,20,2,0,0,40.0,3520.33,42243.96
32195,529,40,231,5,1,0,40.0,3653.72,43844.64
32197,529,40,1348,2,0,0,40.0,4393.28,52719.36
32198,529,40,286,2,0,0,40.0,2453.25,29439.0
32199,529,40,235,2,0,0,40.0,2250.2,27002.4
32200,529,40,383,2,0,0,40.0,5416.67,65000.04
32201,529,40,854,5,0,0,40.0,5416.66,64999.92
32202,529,40,944,2,0,0,40.0,2174.1,26089.2
32203,529,40,391,2,0,0,40.0,2399.36,28792.32
32204,529,40,1238,5,1,0,40.0,3158.36,37900.32
32205,529,40,905,5,0,0,40.0,4991.18,59894.16
32206,529,40,547,5,0,0,40.0,3115.2,37382.4
32207,529,40,698,5,0,0,40.0,4153.34,49840.08
32208,529,40,783,5,0,0,40.0,3029.0,36348.0
32209,529,40,1055,5,0,0,40.0,2302.56,27630.72
32210,529,40,1024,5,1,0,40.0,8067.48,96809.76
32211,529,40,51,5,0,0,40.0,4224.9,50698.8
32212,529,40,1343,2,0,0,40.0,2717.2,32606.4
32213,529,40,858,5,1,0,40.0,6541.67,78500.04
32214,529,40,783,5,0,0,40.0,3419.96,41039.52
32215,529,40,1199,5,0,0,40.0,2666.21,31994.52
32216,529,40,905,5,0,0,40.0,5049.36,60592.32
32217,529,40,543,2,1,0,40.0,1763.44,21161.28
32218,529,40,391,5,0,0,40.0,2164.1,25969.2
32219,529,40,234,5,1,0,40.0,2498.23,29978.76
32220,529,40,234,3,0,0,40.0,1806.75,21681.0
32222,529,40,235,2,0,0,40.0,2102.38,25228.56
32223,529,40,282,2,0,0,40.0,4916.66,58999.92
32224,529,40,391,2,0,0,40.0,2318.22,27818.64
32225,529,40,783,2,0,0,40.0,3180.41,38164.92
32228,529,40,17,2,0,0,40.0,3300.0,39600.0
32229,529,40,287,2,1,0,40.0,1763.44,21161.28
32230,529,40,1056,2,0,0,40.0,2467.96,29615.52
32231,529,40,1398,5,0,0,40.0,4804.7,57656.4
32232,529,40,905,2,0,0,40.0,5790.79,69489.48
32233,529,40,904,5,0,0,40.0,5208.33,62499.96
32234,529,40,701,5,0,0,40.0,5057.53,60690.36
32235,529,40,321,3,1,0,40.0,1728.69,20744.28
32237,529,40,1034,5,0,0,40.0,4908.58,58902.96
32238,529,40,1344,2,0,0,40.0,3696.66,44359.92
32240,529,40,597,2,0,0,40.0,3009.16,36109.92
32241,529,40,1054,4,1,0,40.0,1962.85,23554.2
32242,529,40,1344,2,0,0,40.0,3201.23,38414.76
32243,529,40,1198,5,0,0,40.0,2315.58,27786.96
32244,529,40,675,2,0,0,40.0,3766.76,45201.12
32245,529,40,168,5,0,0,40.0,5308.96,63707.52
32246,529,40,1348,2,0,0,40.0,4417.45,53009.4
32247,529,40,662,5,1,0,40.0,8563.85,102766.2
32248,529,40,1011,5,0,0,40.0,7548.7,90584.4
32249,529,40,1343,2,0,0,40.0,2721.78,32661.36
32250,529,40,1238,5,0,0,40.0,3487.26,41847.12
32252,529,40,899,2,1,0,40.0,5033.74,60404.88
32253,529,40,1073,2,0,0,40.0,3293.41,39520.92
32254,529,40,1343,2,0,0,40.0,3118.05,37416.6
32256,529,40,378,5,0,0,40.0,20000.0,240000.0
32257,529,40,1343,5,1,0,40.0,2849.22,34190.64
32258,529,40,803,5,1,0,40.0,2514.09,30169.08
32259,529,40,1009,5,0,0,40.0,5122.95,61475.4
32260,529,40,905,5,0,0,40.0,5149.79,61797.48
32261,529,40,377,5,0,0,40.0,16000.0,192000.0
32262,529,40,152,2,0,0,40.0,5552.08,66624.96
32263,529,40,1342,2,0,0,40.0,2460.08,29520.96
32264,529,40,1129,5,0,0,40.0,2320.0,27840.0
32265,529,40,337,1,0,0,40.0,5200.0,62400.0
32266,529,40,235,2,0,0,40.0,2192.06,26304.72
32267,529,40,72,5,0,1,20.0,5208.33,62499.96
32268,529,40,397,5,0,0,40.0,8578.59,102943.08
32269,529,40,1297,1,1,0,40.0,6357.52,76290.24
32270,529,40,1011,5,0,0,40.0,7083.33,84999.96
32271,529,40,801,3,1,0,40.0,2007.25,24087.0
32272,529,40,1009,3,0,0,40.0,5301.33,63615.96
32273,529,40,1343,3,1,0,40.0,2724.42,32693.04
32275,529,40,507,3,0,0,40.0,4301.16,51613.92
32276,529,40,392,3,0,0,40.0,2408.59,28903.08
32277,529,40,1344,3,1,0,40.0,3009.15,36109.8
32278,529,40,392,3,1,0,40.0,2758.59,33103.08
32279,529,40,601,5,0,0,40.0,3504.71,42056.52
32280,529,40,690,3,1,0,40.0,2165.92,25991.04
32281,529,40,1056,3,1,0,40.0,2408.57,28902.84
32282,529,40,50,3,0,0,40.0,2536.66,30439.92
32283,529,40,1011,3,0,0,40.0,5833.33,69999.96
32285,529,40,601,3,0,0,40.0,3268.9,39226.8
32287,529,40,169,3,1,0,40.0,8318.65,99823.8
32289,529,40,1343,3,0,0,40.0,2717.21,32606.52
32290,529,40,804,3,1,0,40.0,2595.33,31143.96
32293,529,40,1121,3,0,0,40.0,1725.5,20706.0
32294,529,40,1054,3,0,0,40.0,2312.84,27754.08
32295,529,40,391,2,0,0,40.0,2179.14,26149.68
32297,529,40,1343,5,0,0,40.0,2806.13,33673.56
32298,529,40,1237,3,0,0,40.0,2748.0,32976.0
32299,529,40,1091,3,0,0,40.0,4598.66,55183.92
32300,529,40,1054,2,0,0,40.0,2034.65,24415.8
32302,529,40,507,3,0,0,40.0,4582.77,54993.24
32303,529,40,597,3,0,0,40.0,2969.48,35633.76
32304,529,40,1054,3,1,0,40.0,2036.59,24439.08
32305,529,40,1008,3,0,0,40.0,3857.66,46291.92
32306,529,40,321,5,0,0,40.0,1706.94,20483.28
32307,529,40,392,3,0,0,40.0,2758.59,33103.08
32309,529,40,1343,3,0,0,40.0,2753.98,33047.76
32310,529,40,391,3,0,0,40.0,2164.09,25969.08
32311,529,40,1093,3,0,0,40.0,3757.75,45093.0
32312,529,40,656,3,0,0,40.0,4925.74,59108.88
32315,529,40,903,1,0,0,40.0,4500.86,54010.32
32316,529,40,1123,5,0,0,40.0,2480.48,29765.76
32317,529,40,1347,5,0,0,40.0,3591.51,43098.12
32322,529,40,393,3,0,0,40.0,2760.72,33128.64
32325,529,40,235,5,1,0,40.0,2626.29,31515.48
32326,529,40,1344,5,0,0,40.0,3168.01,38016.12
32327,529,40,1005,2,0,1,20.0,1750.0,21000.0
32328,529,40,719,2,0,0,40.0,2378.22,28538.64
32331,529,40,820,3,0,0,40.0,6118.56,73422.72
32332,529,40,17,3,0,0,40.0,2892.62,34711.44
32333,529,40,783,3,0,0,40.0,2744.22,32930.64
32334,529,40,903,3,0,0,40.0,5220.79,62649.48
32336,529,40,903,5,0,0,40.0,4832.42,57989.04
32337,529,40,1343,3,0,0,40.0,2798.72,33584.64
32341,529,40,903,3,0,0,40.0,5339.82,64077.84
32342,529,40,282,3,0,0,40.0,4573.55,54882.6
32343,529,40,17,3,0,0,40.0,3302.47,39629.64
32344,529,40,1343,3,0,0,40.0,2900.72,34808.64
32346,529,40,1348,3,0,0,40.0,4372.16,52465.92
32348,529,40,801,3,1,0,40.0,2075.14,24901.68
32349,529,40,1360,3,0,0,40.0,4380.0,52560.0
32351,529,40,234,3,0,0,40.0,2031.53,24378.36
32352,529,40,1054,3,1,0,40.0,2312.85,27754.2
32355,529,40,855,3,1,0,40.0,6399.59,76795.08
32356,529,40,675,5,0,0,40.0,4301.16,51613.92
32357,529,40,598,3,0,0,40.0,3352.31,40227.72
32359,529,40,520,3,1,0,40.0,6410.25,76923.0
32360,529,40,1123,5,0,0,40.0,2202.19,26426.28
32364,529,40,1295,3,1,0,40.0,4465.23,53582.76
32365,529,40,100,3,1,0,40.0,4949.3,59391.6
32366,529,40,626,2,0,0,40.0,5117.57,61410.84
32367,529,40,1054,3,1,1,24.0,1177.7,14132.4
32369,529,40,1054,3,0,0,40.0,2034.65,24415.8
32371,529,40,391,3,1,0,40.0,2567.25,30807.0
32372,529,40,1016,3,0,0,40.0,4127.26,49527.12
32374,529,40,904,3,0,0,40.0,5345.38,64144.56
32376,529,40,596,5,0,0,40.0,2512.29,30147.48
32377,529,40,1010,3,0,0,40.0,4920.57,59046.84
32378,529,40,1238,2,0,0,40.0,4169.79,50037.48
32380,529,40,146,3,1,0,40.0,4750.0,57000.0
32381,529,40,941,3,1,0,40.0,6750.36,81004.32
32382,529,40,595,3,0,0,40.0,2221.13,26653.56
32385,529,40,673,3,0,0,40.0,3013.87,36166.44
32386,529,40,1344,5,0,0,40.0,2893.99,34727.88
32387,529,40,1348,3,0,0,40.0,4855.56,58266.72
32389,529,40,1120,5,0,0,40.0,6808.44,81701.28
32390,529,40,945,3,0,0,40.0,2329.16,27949.92
32391,529,40,1198,3,1,0,40.0,2194.33,26331.96
32392,529,40,1123,3,0,0,40.0,2332.31,27987.72
32393,529,40,1008,5,0,0,40.0,3976.74,47720.88
32394,529,40,856,3,1,0,40.0,6307.85,75694.2
32400,529,40,1344,3,0,0,40.0,3959.29,47511.48
32401,529,40,689,3,0,0,40.0,2595.33,31143.96
32402,529,40,1095,3,0,0,40.0,3763.16,45157.92
32406,529,40,232,3,0,0,40.0,3763.16,45157.92
32407,529,40,392,3,1,0,40.0,2408.59,28903.08
32408,529,40,1156,3,1,0,40.0,2748.0,32976.0
32409,529,40,1348,3,0,0,40.0,4163.97,49967.64
32412,529,40,1344,2,0,0,40.0,2907.41,34888.92
32413,529,40,232,5,0,0,40.0,4310.2,51722.4
32415,529,40,1347,3,0,0,40.0,3520.33,42243.96
32416,529,40,942,5,0,0,40.0,9505.96,114071.52
32417,529,40,50,3,0,0,40.0,3487.32,41847.84
32418,529,40,543,3,1,1,20.0,844.64,10135.68
32419,529,40,701,2,0,0,40.0,4885.0,58620.0
32420,529,40,394,3,0,0,40.0,2107.87,25294.44
32421,529,40,394,2,0,0,40.0,2421.64,29059.68
32422,529,40,903,2,1,0,40.0,5395.96,64751.52
32423,529,40,1297,1,1,0,40.0,7524.66,90295.92
32424,529,40,235,3,1,0,40.0,2172.25,26067.0
32425,529,40,903,3,0,0,40.0,4372.3,52467.6
32426,529,40,394,3,0,0,40.0,2339.75,28077.0
32427,529,40,590,3,1,0,40.0,1806.75,21681.0
32428,529,40,1016,3,0,0,40.0,4023.16,48277.92
32429,529,40,597,3,0,0,40.0,2926.34,35116.08
32430,529,40,905,2,0,0,40.0,5167.65,62011.8
32431,529,40,904,5,0,0,40.0,5830.12,69961.44
32432,529,40,1343,3,1,0,40.0,2882.68,34592.16
32433,529,40,393,5,0,0,40.0,3056.35,36676.2
32435,529,40,854,3,1,0,40.0,4678.21,56138.52
32440,529,40,1348,3,0,0,40.0,4023.16,48277.92
32441,529,40,1056,3,0,0,40.0,2492.86,29914.32
32442,529,40,1017,5,0,0,40.0,5424.92,65099.04
32444,529,40,1343,2,0,0,40.0,2769.39,33232.68
32445,529,40,783,3,0,1,10.0,953.51,11442.12
32446,529,40,19,3,0,0,40.0,4000.0,48000.0
32449,529,40,1343,2,0,0,40.0,2799.35,33592.2
32450,529,40,1016,5,0,0,40.0,4443.35,53320.2
32451,529,40,1054,5,1,0,40.0,1967.74,23612.88
32452,529,40,1008,5,1,0,40.0,4127.25,49527.0
32453,529,40,321,3,0,0,40.0,1762.96,21155.52
32455,529,40,1156,2,0,0,40.0,2748.0,32976.0
32456,529,40,1054,2,1,0,40.0,2034.65,24415.8
32457,529,40,1054,3,0,4,19.2,942.15,11305.8
32458,529,40,1007,3,0,0,40.0,3654.73,43856.76
32459,529,40,1008,3,0,0,40.0,4916.67,59000.04
32460,529,40,1339,3,0,0,40.0,4050.09,48601.08
32462,529,40,674,2,1,0,40.0,3691.68,44300.16
32463,529,40,1090,2,0,0,40.0,4023.16,48277.92
32464,529,40,805,5,1,0,40.0,2909.83,34917.96
32465,529,40,590,5,1,0,40.0,1846.29,22155.48
32468,529,40,1120,1,0,0,40.0,8012.4,96148.8
32469,529,40,49,2,0,0,40.0,2194.33,26331.96
32470,529,40,604,2,1,0,40.0,2514.58,30174.96
32474,529,40,905,5,0,0,40.0,4598.66,55183.92
32475,529,40,1054,3,1,1,24.0,1177.71,14132.52
32476,529,40,1054,1,1,0,40.0,2034.65,24415.8
32477,529,40,1089,3,1,0,40.0,3857.23,46286.76
32478,529,40,593,5,0,0,40.0,4200.0,50400.0
32480,529,40,898,2,1,0,40.0,4178.5,50142.0
32483,529,40,783,2,0,0,40.0,3118.16,37417.92
32484,529,40,394,2,1,0,40.0,1967.73,23612.76
32485,529,40,1297,1,0,0,40.0,8000.0,96000.0
32486,529,40,231,5,0,0,40.0,4416.18,52994.16
32489,529,40,1343,3,0,0,40.0,3092.38,37108.56
32490,529,40,597,3,0,0,40.0,2807.69,33692.28
32492,529,40,383,3,0,0,40.0,5416.67,65000.04
32493,529,40,944,3,0,0,40.0,2120.47,25445.64
32494,529,40,1016,5,0,0,40.0,4163.97,49967.64
32495,529,40,49,3,0,0,40.0,2613.69,31364.28
32496,529,40,1054,2,0,0,40.0,2312.85,27754.2
32497,529,40,289,5,0,0,40.0,2001.74,24020.88
32499,529,40,1344,2,0,0,40.0,3122.79,37473.48
32500,529,40,521,3,0,0,40.0,5446.8,65361.6
32501,529,40,1103,2,1,0,40.0,3734.83,44817.96
32502,529,40,1343,1,0,0,40.0,2833.39,34000.68
32504,529,40,392,2,0,0,40.0,2577.38,30928.56
32505,529,40,701,5,0,0,40.0,4301.16,51613.92
32506,529,40,236,5,0,0,40.0,2442.06,29304.72
32507,529,40,1011,5,0,0,40.0,5258.66,63103.92
32508,529,40,288,2,0,0,40.0,1952.39,23428.68
32509,529,40,631,2,0,0,40.0,3520.33,42243.96
32510,529,40,235,2,0,0,40.0,2382.9,28594.8
32511,529,40,591,2,1,0,40.0,2332.09,27985.08
32512,529,40,1126,5,1,0,40.0,2482.4,29788.8
32515,529,40,234,5,1,0,40.0,1806.75,21681.0
32516,529,40,543,5,1,0,40.0,1648.08,19776.96
32517,529,40,1054,5,0,0,40.0,2312.85,27754.2
32518,529,40,1056,2,0,0,40.0,2665.78,31989.36
32519,529,40,282,2,0,0,40.0,4023.16,48277.92
32521,529,40,904,2,0,0,40.0,4984.45,59813.4
32522,529,40,1011,5,0,0,40.0,5554.66,66655.92
32523,529,40,394,4,0,0,40.0,2312.84,27754.08
32524,529,40,1343,1,0,0,40.0,2632.29,31587.48
32525,529,40,853,5,1,0,40.0,4301.16,51613.92
32526,529,40,1380,2,1,0,40.0,1892.08,22704.96
32530,529,40,391,5,0,0,40.0,2514.1,30169.2
32532,529,40,1381,5,1,0,40.0,2536.24,30434.88
32535,529,40,49,5,0,0,40.0,2347.94,28175.28
32537,529,40,1120,5,0,0,40.0,7260.41,87124.92
32538,529,40,1348,2,0,0,40.0,4023.17,48278.04
32539,529,40,289,2,0,0,40.0,2283.49,27401.88
32541,529,40,163,5,0,0,40.0,5940.9,71290.8
32542,529,40,234,3,0,0,40.0,2074.68,24896.16
32544,529,40,1104,5,0,0,40.0,1981.75,23781.0
32547,529,40,1010,5,1,0,40.0,5100.0,61200.0
32549,529,40,1344,2,1,0,40.0,2886.96,34643.52
32550,529,40,437,5,1,0,40.0,5578.76,66945.12
32551,529,40,853,5,1,0,40.0,4898.99,58787.88
32552,529,40,1118,5,0,0,40.0,4562.98,54755.76
32554,529,40,235,5,0,1,20.0,990.88,11890.56
32557,529,40,396,2,1,0,40.0,8750.0,105000.0
32558,529,40,1296,5,0,0,40.0,4957.02,59484.24
32560,529,40,391,5,0,0,40.0,2731.53,32778.36
32562,529,40,674,2,0,0,40.0,3994.41,47932.92
32563,529,40,1343,5,0,0,40.0,3865.66,46387.92
32564,529,40,545,2,0,0,40.0,2636.52,31638.24
32566,529,40,604,5,0,0,40.0,2453.25,29439.0
32567,529,40,235,2,0,0,40.0,2765.61,33187.32
32568,529,40,522,2,1,0,40.0,6496.67,77960.04
32569,529,40,597,5,0,0,40.0,2678.1,32137.2
32570,529,40,1122,4,1,1,20.0,946.04,11352.48
32571,529,40,20,5,0,0,40.0,5037.56,60450.72
32572,529,40,593,2,1,0,40.0,3766.75,45201.0
32575,529,40,1198,5,1,0,40.0,2327.9,27934.8
32578,529,40,1343,2,0,0,40.0,2750.74,33008.88
32579,529,40,676,3,0,0,40.0,4417.44,53009.28
32580,529,40,1010,5,0,0,40.0,4713.63,56563.56
32581,529,40,675,2,0,0,40.0,3978.62,47743.44
32583,529,40,397,5,1,0,40.0,8975.77,107709.24
32584,529,40,1056,5,1,0,40.0,2492.86,29914.32
32585,529,40,392,2,0,0,40.0,2770.42,33245.04
32587,529,40,1398,5,0,0,40.0,4130.1,49561.2
32589,529,40,235,2,1,0,40.0,2452.47,29429.64
32591,529,40,1343,2,0,0,40.0,3111.32,37335.84
32592,529,40,1016,5,0,0,40.0,4695.8,56349.6
32594,529,40,904,5,0,0,40.0,5238.81,62865.72
32596,529,40,282,2,1,0,40.0,4292.32,51507.84
32597,529,40,1089,2,0,0,40.0,3857.23,46286.76
32598,529,40,905,5,1,0,40.0,5113.04,61356.48
32599,529,40,1347,2,0,0,40.0,3520.33,42243.96
32600,529,40,288,2,0,0,40.0,1888.84,22666.08
32601,529,40,1084,5,0,0,40.0,2983.97,35807.64
32603,529,40,1380,2,1,0,40.0,2245.38,26944.56
32605,529,40,392,2,1,0,40.0,3446.25,41355.0
32606,529,40,1007,2,1,0,40.0,3738.46,44861.52
32607,529,40,1093,3,0,0,40.0,3081.33,36975.96
32608,529,40,804,3,1,0,40.0,2689.96,32279.52
32609,529,40,597,3,1,0,40.0,2632.29,31587.48
32612,529,40,904,3,0,0,40.0,5602.73,67232.76
32613,529,40,544,3,0,0,40.0,1870.75,22449.0
32614,529,40,1006,3,0,0,40.0,3297.0,39564.0
32615,529,40,1008,3,0,0,40.0,5195.31,62343.72
32616,529,40,1056,3,1,0,40.0,2320.0,27840.0
32617,529,40,1010,5,0,0,40.0,6081.61,72979.32
32618,529,40,805,5,1,0,40.0,3230.13,38761.56
32621,529,40,1197,5,0,0,40.0,1981.75,23781.0
32624,529,40,1127,2,0,0,40.0,3344.92,40139.04
32625,529,40,783,5,0,0,40.0,3347.05,40164.6
32626,529,40,1348,3,0,0,40.0,4709.2,56510.4
32627,529,40,236,2,0,0,40.0,2305.41,27664.92
32628,529,40,858,5,1,0,40.0,7780.14,93361.68
32631,529,40,1056,5,0,0,40.0,2408.58,28902.96
32632,529,40,232,2,1,0,40.0,5640.68,67688.16
32633,529,40,1084,2,0,0,40.0,3216.57,38598.84
32634,529,40,236,2,0,0,40.0,2687.2,32246.4
32635,529,40,1056,2,1,0,40.0,2663.06,31956.72
32636,529,40,1197,5,1,0,40.0,2100.25,25203.0
32637,529,40,1343,2,1,0,40.0,2711.25,32535.0
32638,529,40,1057,2,0,0,40.0,2706.35,32476.2
32639,529,40,1343,5,1,0,40.0,2632.29,31587.48
32640,529,40,1056,2,1,0,40.0,2408.58,28902.96
32641,529,40,1036,5,1,0,40.0,7291.67,87500.04
32642,529,40,1009,5,0,0,40.0,4536.4,54436.8
32643,529,40,702,5,0,0,40.0,4917.0,59004.0
32644,529,40,752,3,0,0,40.0,3965.59,47587.08
32645,529,40,783,2,0,0,40.0,3773.07,45276.84
32648,529,40,1085,3,0,0,40.0,3409.49,40913.88
32649,529,40,903,3,0,0,40.0,4777.68,57332.16
32651,529,40,1343,3,0,0,40.0,3117.52,37410.24
32652,529,40,903,5,0,0,40.0,4826.27,57915.24
32653,529,40,1011,2,0,0,40.0,6461.75,77541.0
32654,529,40,139,5,0,0,40.0,5797.67,69572.04
32655,529,40,1361,5,0,0,40.0,4722.67,56672.04
32658,529,40,1010,5,0,0,40.0,5398.88,64786.56
32659,529,40,1035,5,1,0,40.0,5882.96,70595.52
32660,529,40,392,2,1,0,40.0,2480.5,29766.0
32661,529,40,548,2,1,0,40.0,3616.17,43394.04
32662,529,40,1119,2,1,0,40.0,5216.31,62595.72
32663,529,40,393,2,0,0,40.0,3027.34,36328.08
32664,529,40,1123,5,0,0,40.0,2384.94,28619.28
32665,529,40,903,1,0,0,40.0,4939.4,59272.8
32666,529,40,236,3,0,0,40.0,2666.28,31995.36
32669,529,40,1297,5,0,0,40.0,6704.65,80455.8
32670,529,40,543,2,0,0,40.0,2051.11,24613.32
32671,529,40,904,2,0,0,40.0,6054.94,72659.28
32674,529,40,391,2,0,0,40.0,2179.15,26149.8
32676,529,40,905,2,0,0,40.0,5900.0,70800.0
32678,529,40,383,5,0,0,40.0,5000.0,60000.0
32680,529,40,1055,2,0,0,40.0,2228.53,26742.36
32684,529,40,597,2,0,0,40.0,2678.1,32137.2
32685,529,40,782,3,0,7,40.0,1600.0,19200.0
32686,529,40,1011,5,1,0,40.0,6296.0,75552.0
32688,529,40,152,5,0,0,40.0,6363.61,76363.32
32690,529,40,906,5,0,0,40.0,8166.66,97999.92
32691,529,40,281,2,1,0,40.0,4462.5,53550.0
32692,529,40,545,2,0,0,40.0,2320.0,27840.0
32693,529,40,391,2,0,0,40.0,2255.81,27069.72
32694,529,40,905,5,0,0,40.0,5043.58,60522.96
32696,529,40,674,5,0,0,40.0,3764.2,45170.4
32698,529,40,910,5,0,0,40.0,4352.58,52230.96
32699,529,40,100,5,1,0,40.0,4878.6,58543.2
32700,529,40,904,5,0,0,40.0,5792.17,69506.04
32701,529,40,1011,5,0,1,30.0,5739.7,68876.4
32702,529,40,904,1,0,0,40.0,5238.8,62865.6
